OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21614,LAKE J B THOMAS AT DAM,Reservoir,,12080002,,,,,32.5909000000,-101.1417000000,,,,Interpolation-Satellite,NAD83,,,,,,,US,48,415,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21631,MEDINA RIVER AT MAYAN UPSTRM SCHMIDTKE RD CRSNG,River/Stream,,12100302,,,,,29.7227000000,-99.0884000000,,,,Unknown,NAD83,,,,,,,US,48,019,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21689,PLEASANT BRANCH AT FOOTBRIDGE IN PURSER PARK,River/Stream,,12070203,,,,,31.0596000000,-97.6772000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,027,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21694,CARANCAHUA BAY AT END OF JETTY,Estuary,,12100401,,,,,28.7365000000,-96.4017000000,,,,GPS-Unspecified,NAD83,,,,,,,US,48,239,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21695,MUSTANG CREEK AT HIGHWAY 37,River/Stream,,11140302,,,,,33.4097000000,-95.2265000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,387,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21696,CUTHAND CREEK AT FM 909,River/Stream,,11140302,,,,,33.5028000000,-95.1017000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,387,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21699,ELLIOTT CREEK AT FM 991 IN BOWIE COUNTY,River/Stream,,11140302,,,,,33.3748000000,-94.2459000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,037,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21700,CANEY CREEK AT BOWIE CR 1108,River/Stream,,11140302,,,,,33.3972000000,-94.3144000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,037,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21701,BIG CREEK AT FM 2149,River/Stream,,11140302,,,,,33.4075000000,-94.3896000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,037,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21702,SCATTER CREEK AT FM 909,River/Stream,,11140302,,,,,33.5194000000,-95.0981000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,387,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21714,JIM CHAPMAN LAKE / COOPER LAKE MAIN BODY APPROX 100 METERS NORTH AND 2.08 KILOMETERS WEST OF THE DAM GATE STRUCTURE,Reservoir,,11140301,,,,,33.3238000000,-95.6348000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,223,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21717,PILOT GROVE CREEK AT FM 2756,River/Stream,,12030106,,,,,33.2143000000,-96.4024000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,085,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21718,LAKE LAVON AT HWY 380 EAST OF FM 559,Reservoir,,12030106,,,,,33.1623000000,-96.4294000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,085,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21719,LAKE LAVON EAST FORK ARM 130 METERS NORTH OF EAST LUCAS ROAD,Reservoir,,12030106,,,,,33.0986000000,-96.5323000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,085,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21720,LAKE LAVON EAST FORK ARM 1.37 KILOMETERS NORTH AND 2.33 KILOMETERS WEST OF THE INTERSECTION OF EAST LUCAS ROAD AND FM 546,Reservoir,,12030106,,,,,33.1140000000,-96.5401000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,085,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21721,LAKE LAVON EAST FORK ARM 1.20 KILOMETERS NORTH AND 1.72 KILOMETERS WEST OF THE INTERSECTION OF EAST LUCAS ROAD AND FM 546,Reservoir,,12030106,,,,,33.1126000000,-96.5333000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,085,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21722,LAKE LAVON EAST FORK ARM 970 METERS NORTH AND 2.10 KILOMETERS WEST OF THE INTERSECTION OF EAST LUCAS ROAD AND FM 546,Reservoir,,12030106,,,,,33.1104000000,-96.5376000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,085,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21723,LAKE LAVON EAST FORK ARM 430 METERS NORTH AND 1.81 KILOMETERS WEST OF THE INTERSECTION OF EAST LUCAS ROAD AND FM 546,Reservoir,,12030106,,,,,33.1056000000,-96.5343000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,085,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21724,LAKE LAVON AT THE MOUTH OF SISTER GROVE CREEK ARM 735 METERS NORTH AND 860 METERS WEST OF THE INTERSECTION OF HWY 380 AND FM 559,Reservoir,,12030106,,,,,33.1696000000,-96.4411000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,085,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21725,LAKE LAVON AT THE MOUTH OF PILOT GROVE CREEK ARM 320 METERS NORTH AND 890 METERS EAST OF THE INTERSECTION OF HWY 380 AND FM 559,Reservoir,,12030106,,,,,33.1660000000,-96.4224000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,085,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21729,BLACK CYPRESS CREEK AT CR 2924,River/Stream,,11140306,,,,,33.0532000000,-94.5564000000,,,,Interpolation-Satellite,NAD83,,,,,,,US,48,067,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21759,QUIL MILLER CREEK AT COUNTY ROAD 532 IN BURLESON,River/Stream,,12030102,,,,,32.5422000000,-97.2919000000,,,,Interpolation-Satellite,WGS84,,,,,,,US,48,251,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21801,MARINE CREEK AT NE 23rd STREET,River/Stream,,12030102,,,,,32.7859000000,-97.3454000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,439,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21808,COLORADO RIVER AT PECAN VALLEY ROAD BOAT RAMP,River/Stream,,12090302,,,,,29.2640000000,-96.0999000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,481,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21809,COLORADO RIVER 20 METERS UPSTREAM OF FM 960,River/Stream,,12090302,,,,,29.3360000000,-96.1984000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,481,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21810,JIM CHAPMAN LAKE JOHNS CREEK ARM 10.4 KM WEST OF GATE TOWER,River/Stream,,11140301,,,,,33.3192000000,-95.7265000000,,,,Interpolation-Satellite,NAD83,,,,,,,US,48,119,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21812,JOHNSON FORK CREEK 10 METERS UPSTREAM OF KIMBLE CR 410,River/Stream,,12090204,,,,,30.4613000000,-99.6736000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,267,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21823,TYLER STATE PARK LAKE 125 METERS EAST OF THE CENTER OF THE DAM,Lake,,12010002,,,,,32.4779000000,-95.2973000000,,,,Interpolation-Satellite,NAD83,,,,,,,US,48,423,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21837,WEST BAY SEAGRASS SITE GBAY1,Estuary,,12040204,,,,,29.0941000000,-95.1181000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21838,WEST BAY SEAGRASS SITE GBAY2,Estuary,,12040204,,,,,29.1055000000,-95.1056000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21839,WEST BAY SEAGRASS SITE GBAY3,Estuary,,12040204,,,,,29.1423000000,-95.0610000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21840,WEST BAY SEAGRASS SITE GBAY4,Estuary,,12040204,,,,,29.1482000000,-95.0500000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21841,WEST BAY SEAGRASS SITE GBAY5,Estuary,,12040204,,,,,29.1489000000,-95.0437000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21842,WEST BAY SEAGRASS SITE GBAY6,Estuary,,12040204,,,,,29.1515000000,-95.0481000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21843,WEST BAY SEAGRASS SITE GBAY7,Estuary,,12040204,,,,,29.1517000000,-95.0394000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21844,WEST BAY SEAGRASS SITE GBAY8,Estuary,,12040204,,,,,29.1541000000,-95.0456000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21847,WEST BAY SEAGRASS SITE GBAY11,Estuary,,12040204,,,,,29.1643000000,-95.0327000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21849,WEST BAY SEAGRASS SITE GBAY13,Estuary,,12040204,,,,,29.1673000000,-95.0245000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21850,WEST BAY SEAGRASS SITE GBAY14,Estuary,,12040204,,,,,29.1688000000,-95.0279000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21851,WEST BAY SEAGRASS SITE GBAY15,Estuary,,12040204,,,,,29.1971000000,-95.0576000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21852,WEST BAY SEAGRASS SITE GBAY16,Estuary,,12040204,,,,,29.1994000000,-95.0539000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21853,WEST BAY SEAGRASS SITE GBAY17,Estuary,,12040204,,,,,29.2025000000,-95.0485000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21854,WEST BAY SEAGRASS SITE GBAY18,Estuary,,12040204,,,,,29.2057000000,-94.9660000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21855,WEST BAY SEAGRASS SITE GBAY19,Estuary,,12040204,,,,,29.2072000000,-95.0385000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21856,WEST BAY SEAGRASS SITE GBAY20,Estuary,,12040204,,,,,29.2090000000,-94.9749000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21857,WEST BAY SEAGRASS SITE GBAY21,Estuary,,12040204,,,,,29.2110000000,-94.9573000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21858,WEST BAY SEAGRASS SITE GBAY22,Estuary,,12040204,,,,,29.2127000000,-94.9689000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21859,WEST BAY SEAGRASS SITE GBAY23,Estuary,,12040204,,,,,29.2174000000,-94.9590000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21860,WEST BAY SEAGRASS SITE GBAY24,Estuary,,12040204,,,,,29.2175000000,-95.0306000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21861,WEST BAY SEAGRASS SITE GBAY25,Estuary,,12040204,,,,,29.2234000000,-95.0280000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21862,WEST BAY SEAGRASS SITE GBAY26,Estuary,,12040204,,,,,29.2271000000,-94.9565000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21863,WEST BAY SEAGRASS SITE GBAY27,Estuary,,12040204,,,,,29.2300000000,-95.0231000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21864,WEST BAY SEAGRASS SITE GBAY28,Estuary,,12040204,,,,,29.2363000000,-95.0166000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21866,WEST BAY SEAGRASS SITE GBAY30,Estuary,,12040204,,,,,29.2462000000,-95.0020000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21867,WEST BAY SEAGRASS SITE GBAY31,Estuary,,12040204,,,,,29.2491000000,-95.0021000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21868,WEST BAY SEAGRASS SITE GBAY32,Estuary,,12040204,,,,,29.2579000000,-94.9929000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21869,WEST BAY SEAGRASS SITE GBAY33,Estuary,,12040204,,,,,29.2560000000,-94.9970000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21870,WEST BAY SEAGRASS SITE GBAY34,Estuary,,12040204,,,,,29.2621000000,-94.9905000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21871,WEST BAY SEAGRASS SITE GBAY35,Estuary,,12040204,,,,,29.2737000000,-94.9780000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21872,WEST BAY SEAGRASS SITE GBAY36,Estuary,,12040204,,,,,29.2763000000,-94.9766000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21873,CHRISTMAS BAY SEAGRASS SITE GBAY37,Estuary,,12040205,,,,,29.0325000000,-95.1964000000,,,,Unknown,NAD83,,,,,,,US,48,039,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21874,CHRISTMAS BAY SEAGRASS SITE GBAY38,Estuary,,12040205,,,,,29.0372000000,-95.1903000000,,,,Unknown,NAD83,,,,,,,US,48,039,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21875,CHRISTMAS BAY SEAGRASS SITE GBAY39,Estuary,,12040205,,,,,29.0398000000,-95.1826000000,,,,Unknown,NAD83,,,,,,,US,48,039,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21877,CHRISTMAS BAY SEAGRASS SITE GBAY41,Estuary,,12040205,,,,,29.0434000000,-95.1733000000,,,,Unknown,NAD83,,,,,,,US,48,039,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21878,CHRISTMAS BAY SEAGRASS SITE GBAY42,Estuary,,12040205,,,,,29.0442000000,-95.1719000000,,,,Unknown,NAD83,,,,,,,US,48,039,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21887,WEST BAY SEAGRASS SITE GBAY9,Estuary,,12040204,,,,,29.1598000000,-95.0281000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21888,WEST BAY SEAGRASS SITE GBAY10,Estuary,,12040204,,,,,29.1627000000,-95.0347000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21890,WEST BAY SEAGRASS SITE GBAY12,Estuary,,12040204,,,,,29.1679000000,-95.0355000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21907,WEST BAY SEAGRASS SITE GBAY29,Estuary,,12040204,,,,,29.2408000000,-95.0070000000,,,,Unknown,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21918,CHRISTMAS BAY SEAGRASS SITE GBAY40,Estuary,,12040205,,,,,29.0394000000,-95.1904000000,,,,Unknown,NAD83,,,,,,,US,48,039,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21931,UNNAMED TRIBUTARY OF PETRONILA CREEK AT FM 3354 APPROX 200 METERS EAST OF NUECES CR 73,Canal Drainage,,12110205,,,,,27.6081000000,-97.6898000000,,,,Interpolation-Satellite,NAD83,,,,,,,US,48,355,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21935,WINTERS BAYOU AT FM 2693,River/Stream,,12040103,,,,,30.5749000000,-95.3437000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,407,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21957,MILL CREEK AT FM 149,River/Stream,,12040102,,,,,30.1858000000,-95.6817000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,339,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21959,BUESCHER STATE PARK LAKE MID-LAKE,Reservoir,,12090301,,,,,30.0422000000,-97.1596000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,021,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21965,SPRING BRANCH AT SHAKEY HOLLOW,River/Stream,,12040103,,,,,30.2077000000,-95.2452000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,339,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21984,FRIO RIVER 1.2KM DOWNSTREAM OF SH 127 EAST OF CONCAN,River/Stream,,12110106,,,,,29.4883000000,-99.7044000000,,,,Unknown,NAD83,,,,,,,US,48,463,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21990,WALNUT CREEK AT KATHERINE ROSE MEMORIAL PARK FOOT BRIDGE,River/Stream,,12030102,,,,,32.5693000000,-97.1377000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,439,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21995,POSSUM KINGDOM LAKE NEAR POSSUM KINGDOM STATE PARK,Reservoir,,12060201,,,,,32.8836000000,-98.5632000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,363,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21996,POSSUM KINGDOM LAKE,Reservoir,,12060201,,,,,32.8846000000,-98.5854000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,429,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-21997,POSSUM KINGDOM LAKE,Reservoir,,12060201,,,,,32.8890000000,-98.6029000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,429,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22003,HIDALGO MAIN FLOODWATER CHANNEL AT FM 1420,Canal Drainage,,12110208,,,,,26.4390000000,-97.6137000000,,,,Interpolation-Satellite,NAD83,,,,,,,US,48,489,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22012,AUSTIN BAYOU TIDAL 1.60 KILOMETERS UPSTREAM OF THE CONFLUENCE WITH BASTROP BAYOU TIDAL,River/Stream,,12040205,,,,,29.1097000000,-95.2964000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,039,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22026,GERONIMO CREEK 44 METERS DOWNSTREAM OF US 90,River/Stream,,12100202,,,,,29.5906000000,-97.9348000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,187,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22027,GERONIMO CREEK 90 METERS DOWNSTREAM OF US 90,River/Stream,,12100202,,,,,29.5902000000,-97.9348000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,187,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22028,GERONIMO CREEK 123 METERS DOWNSTREAM OF US 90,River/Stream,,12100202,,,,,29.5900000000,-97.9350000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,187,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22029,GERONIMO CREEK 160 METERS DOWNSTREAM OF US 90,River/Stream,,12100202,,,,,29.5898000000,-97.9353000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,187,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22053,POST OAK CREEK AT NAVARRO COUNTY ROAD CRSE 0010,River/Stream,,12030109,,,,,32.0908000000,-96.4075000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,349,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22054,CEDAR CREEK AT FM 637,River/Stream,,12030109,,,,,32.0491000000,-96.3194000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,349,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22055,GRAPE CREEK AT NAVARRO COUNTY ROAD SE CR 1080,River/Stream,,12030108,,,,,31.9692000000,-96.3799000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,349,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22056,LAKE PALESTINE IN BLACKBURN BAY NORTHEAST OF PRIVATE ROAD 7010,Reservoir,,12020001,,,,,32.0673000000,-95.4391000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,001,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22059,SOMERVILLE LAKE UPPER PORTION,Reservoir,,12070102,,,,,30.2967000000,-96.6404000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,477,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22060,SOMERVILLE LAKE BIG CREEK ARM,Reservoir,,12070102,,,,,30.3372000000,-96.5599000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,051,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22061,BIG SANDY CREEK 24 METERS UPSTREAM OF FM 576,River/Stream,,12060105,,,,,32.6647000000,-99.0001000000,,,,Interpolation-Satellite,NAD83,,,,,,,US,48,429,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22070,LAKE AMON G CARTER SOUTH OF SELMA PARK,Lake,,12030101,,,,,33.4784000000,-97.8885000000,,,,Interpolation-Satellite,WGS84,,,,,,,US,48,337,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22091,LITTLE SALINE CREEK AT SMITH CR 494,River/Stream,,12010002,,,,,32.4538000000,-95.3490000000,,,,GPS-Unspecified,NAD83,,,,,,,US,48,423,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22130,EAST FORK TRINITY RIVER AT FM 546,River/Stream,,12030106,,,,,33.1544000000,-96.5494000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,085,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22131,WALNUT CREEK AT FM 2738,River/Stream,,12030102,,,,,32.5229000000,-97.1967000000,25000,,,Interpolation-Map,WGS84,,,,,,,US,48,251,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22142,MARINE CREEK LAKE NE OF DAM IN FORT WORTH TEXAS,Reservoir,,12030102,,,,,32.8254000000,-97.3949000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,439,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-22151,BIG CYPRESS CREEK AT CR SW 3170,River/Stream,,11140305,,,,,33.0286000000,-95.2914000000,,,,Interpolation-Satellite,NAD83,,,,,,,US,48,159,,,,,,,,,STORET
